SUMLEV,STATE,COUNTY,REGION,DIVISION,ctyname,STNAME,CENSUS2000POP,ESTIMATESBASE2000,POPESTIMATE2000,POPESTIMATE2001,POPESTIMATE2002,POPESTIMATE2003,POPESTIMATE2004,BIRTHS2000,BIRTHS2001,BIRTHS2002,BIRTHS2003,BIRTHS2004,DEATHS2000,DEATHS2001,DEATHS2002,DEATHS2003,DEATHS2004,INTERNATIONALMIG2000,INTERNATIONALMIG2001,INTERNATIONALMIG2002,INTERNATIONALMIG2003,INTERNATIONALMIG2004,INTERNALMIG2000,INTERNALMIG2001,INTERNALMIG2002,INTERNALMIG2003,INTERNALMIG2004,RESIDUAL2000,RESIDUAL2001,RESIDUAL2002,RESIDUAL2003,RESIDUAL2004,CENSUS2000GQPOP,GQESTIMATESBASE2000,GQPOPESTIMATES2000,GQPOPESTIMATES2001,GQPOPESTIMATES2002,GQPOPESTIMATES2003,GQPOPESTIMATES2004
50,17,43,2,3,DuPage County,Illinois,904161,904161,906778,915195,920918,924193,928718,3413,13286,12722,12623,12651,1337,5714,5608,5695,5930,1528,6060,5905,5743,5741,-1047,-4995,-7146,-9235,-7935,60,-220,-150,-161,-2,15113,15113,15113,15348,15332,15332,15332
50,17,45,2,3,Edgar County,Illinois,19704,19704,19659,19564,19416,19359,19276,57,192,223,212,199,71,208,215,250,293,0,0,0,0,0,-31,-74,-155,-16,10,0,-5,-1,-3,1,788,788,788,793,792,792,792
50,17,47,2,3,Edwards County,Illinois,6971,6971,6965,6884,6836,6834,6758,16,92,77,66,64,22,93,71,76,78,0,-1,-1,-1,-1,0,-78,-52,11,-61,0,-1,-1,-2,0,72,72,72,72,72,72,72
50,17,49,2,3,Effingham County,Illinois,34264,34264,34268,34369,34414,34501,34575,98,449,445,422,442,84,309,352,345,357,1,13,13,13,13,-15,-39,-56,3,-28,4,-13,-5,-6,4,467,467,467,467,467,467,467
50,17,51,2,3,Fayette County,Illinois,21802,21802,21801,21573,21573,21576,21649,64,230,243,240,253,56,241,240,245,280,0,1,1,1,1,-9,-215,0,11,97,0,-3,-4,-4,2,1774,1774,1774,1673,1743,1743,1743
50,17,53,2,3,Ford County,Illinois,14241,14241,14221,14210,14162,14150,14270,38,189,166,153,145,47,208,221,209,200,0,6,6,6,6,-10,6,4,41,165,-1,-4,-3,-3,4,403,403,403,403,403,403,403
50,17,55,2,3,Franklin County,Illinois,39018,39029,39036,38868,39051,39228,39464,136,467,472,463,465,128,573,602,582,603,2,4,4,4,4,-4,-57,313,299,367,1,-9,-4,-7,3,565,565,565,565,565,565,565
50,17,57,2,3,Fulton County,Illinois,38250,38250,38238,37939,37601,37714,37633,111,422,395,394,378,105,496,472,503,519,1,5,6,5,5,-23,-219,-265,223,51,4,-11,-2,-6,4,2562,2562,2562,2562,2562,2562,2562
50,17,59,2,3,Gallatin County,Illinois,6445,6445,6435,6342,6210,6221,6178,16,72,75,61,50,29,71,100,90,77,0,2,2,2,2,3,-96,-108,39,-20,0,0,-1,-1,2,71,71,71,71,71,71,71
50,17,61,2,3,Greene County,Illinois,14761,14761,14752,14635,14700,14673,14532,47,188,164,149,126,51,160,165,182,185,0,0,1,0,0,-5,-142,66,8,-82,0,-3,-1,-2,0,325,325,325,324,343,343,343
50,17,63,2,3,Grundy County,Illinois,37535,37535,37683,38306,38754,39583,41069,127,481,486,477,459,72,313,312,315,318,6,39,39,37,37,86,420,240,637,1317,1,-4,-5,-7,-9,347,347,347,347,347,347,347
50,17,65,2,3,Hamilton County,Illinois,8621,8621,8600,8508,8420,8353,8400,23,99,77,82,94,29,108,91,103,117,0,-1,-1,-1,-1,-15,-78,-71,-44,71,0,-4,-2,-1,0,205,205,205,205,205,205,205
50,17,67,2,3,Hancock County,Illinois,20121,20125,20094,19981,19692,19523,19405,60,233,194,211,227,78,213,218,222,237,0,3,3,3,2,-13,-132,-261,-158,-109,0,-4,-7,-3,-1,360,360,360,360,360,360,360
50,17,69,2,3,Hardin County,Illinois,4800,4800,4790,4782,4731,4733,4725,9,39,40,43,45,19,79,60,49,41,3,9,9,9,9,-4,26,-40,0,-22,1,-3,0,-1,1,237,237,237,221,201,201,201
50,17,71,2,3,Henderson County,Illinois,8213,8213,8219,8224,8162,8048,8046,18,80,61,58,66,22,76,89,85,96,0,-1,-1,-1,-1,11,4,-31,-85,27,-1,-2,-2,-1,2,77,77,77,77,77,77,77
50,17,73,2,3,Henry County,Illinois,51020,51020,51055,50739,50485,50746,50552,143,563,547,545,538,122,549,568,571,583,3,23,23,23,23,6,-343,-248,272,-173,5,-10,-8,-8,1,587,587,587,587,587,587,587
50,17,75,2,3,Iroquois County,Illinois,31334,31334,31324,31001,30815,30766,30666,105,345,361,350,334,95,364,405,385,360,3,38,38,37,36,-25,-337,-176,-47,-108,2,-5,-4,-4,-2,686,686,686,686,686,686,686
50,17,77,2,3,Jackson County,Illinois,59612,59627,59532,58947,58150,58145,58271,182,658,648,633,663,125,500,445,454,488,84,340,333,327,327,-235,-1081,-1331,-502,-379,-1,-2,-2,-9,3,6208,6208,6208,6066,5267,5267,5267
50,17,79,2,3,Jasper County,Illinois,10117,10117,10071,10065,10076,10010,10018,25,111,119,113,98,28,112,110,119,121,0,-1,-1,-1,-1,-43,0,6,-58,30,0,-4,-3,-1,2,78,78,78,78,78,78,78
50,17,81,2,3,Jefferson County,Illinois,40045,40045,40073,40187,40290,40293,40389,136,469,472,493,511,86,429,403,432,465,4,14,14,14,14,-24,68,26,-66,33,-2,-8,-6,-6,3,2570,2570,2570,2593,2545,2545,2545
50,17,83,2,3,Jersey County,Illinois,21668,21668,21668,21735,21991,22120,22320,52,219,247,237,232,51,234,198,220,255,2,11,11,11,11,-4,79,197,105,213,1,-8,-1,-4,-1,897,897,897,907,905,905,905
50,17,85,2,3,Jo Daviess County,Illinois,22289,22289,22286,22454,22449,22571,22594,63,243,208,227,263,63,208,214,215,233,4,27,26,26,27,-7,110,-21,86,-35,0,-4,-4,-2,1,203,203,203,203,203,203,203
50,17,87,2,3,Johnson County,Illinois,12878,12878,12922,13130,12838,12999,12997,30,129,128,127,115,28,109,124,112,119,1,7,7,7,7,44,183,-302,142,-8,-3,-2,-1,-3,3,2724,2724,2724,2811,2383,2383,2383
50,17,89,2,3,Kane County,Illinois,404119,404119,407690,424938,442434,458443,472482,1906,7929,8106,8269,8134,588,2474,2551,2584,2716,845,3314,3239,3140,3143,1406,8217,8812,6723,5466,2,262,-110,461,12,6503,6503,6503,6452,6430,6430,6430
50,17,91,2,3,Kankakee County,Illinois,103833,103833,103890,104650,105309,106266,107188,375,1543,1574,1586,1623,247,1169,1136,1055,1056,35,160,156,156,156,-113,82,-60,136,192,7,144,125,134,7,4096,4096,4096,4325,4379,4379,4379
50,17,93,2,3,Kendall County,Illinois,54544,54544,55215,58106,61792,67018,72548,226,891,991,1045,1070,75,309,304,316,331,22,77,76,74,73,510,2086,3049,4042,4753,-12,146,-126,381,-35,192,192,192,192,192,192,192
50,17,95,2,3,Knox County,Illinois,55836,55836,55756,55314,54924,54406,53884,150,647,589,627,684,155,735,679,717,726,8,34,33,33,33,-83,-380,-327,-452,-512,0,-8,-6,-9,-1,4370,4370,4370,4393,4288,4288,4288
50,17,97,2,3,Lake County,Illinois,644356,644599,648776,662307,674904,682162,692895,2690,10639,10361,10304,10264,883,3680,3856,3864,3959,1323,4095,4150,4000,3956,991,2259,1722,-3413,383,56,218,220,231,89,20978,20978,20978,20898,21298,17845,17845
50,17,99,2,3,LaSalle County,Illinois,111509,111533,111513,112088,111757,112033,112335,362,1482,1346,1371,1390,272,1230,1246,1248,1250,16,105,104,104,104,-129,245,-523,65,55,3,-27,-12,-16,3,3208,3208,3208,3430,2946,2946,2946
50,17,101,2,3,Lawrence County,Illinois,15452,15452,15407,15300,16079,16054,15994,37,147,157,164,193,68,214,203,221,235,0,3,3,3,3,-14,-39,822,32,-23,0,-4,0,-3,2,588,588,588,588,1396,1396,1396
50,17,103,2,3,Lee County,Illinois,36062,36062,36059,36003,35628,35609,35742,114,375,348,366,357,100,392,379,355,343,2,22,23,21,20,-21,-51,-363,-46,98,2,-10,-4,-5,1,3006,3006,3006,3077,2696,2696,2696
50,17,105,2,3,Livingston County,Illinois,39678,39678,39652,39681,39308,39144,39041,124,546,510,480,513,88,376,433,453,427,1,26,26,25,25,-63,-158,-470,-209,-215,0,-9,-6,-7,1,3623,3623,3623,3579,3257,3257,3257
50,17,107,2,3,Logan County,Illinois,31183,31184,31155,30957,30795,30749,30738,75,328,324,342,339,71,333,353,342,365,2,20,19,19,19,-34,-207,-149,-60,-8,-1,-6,-3,-5,4,4275,4275,4275,4266,4341,4341,4341
50,17,109,2,3,McDonough County,Illinois,32913,32913,32860,32858,32859,32639,32393,66,307,272,275,291,60,307,306,279,292,19,86,83,83,83,-77,-79,-42,-293,-327,-1,-9,-6,-6,-1,4776,4776,4776,4941,5135,5135,5135
50,17,111,2,3,McHenry County,Illinois,260077,260075,261704,270137,279028,288710,296389,1002,4029,4161,4148,4048,373,1455,1569,1580,1628,233,857,840,812,812,782,4419,4971,5773,4419,-15,583,488,529,28,1519,1519,1519,1519,1519,1519,1519
50,17,113,2,3,McLean County,Illinois,150433,150433,150861,152436,155278,156863,158006,482,1995,2052,2075,2071,206,986,1018,985,1024,86,345,339,329,328,49,266,1484,186,-248,17,-45,-15,-20,16,11293,11293,11293,11587,12119,12119,12119
50,17,115,2,3,Macon County,Illinois,114706,114706,114491,113688,112598,111330,110980,353,1470,1417,1475,1534,276,1174,1146,1193,1224,10,58,57,56,56,-298,-1136,-1410,-1588,-713,-4,-21,-8,-18,-3,3573,3573,3573,3796,3918,3918,3918
50,17,117,2,3,Macoupin County,Illinois,49019,49019,49011,48993,49026,49079,49067,104,578,575,530,513,131,604,612,632,644,1,4,4,4,4,15,17,73,158,111,3,-13,-7,-7,4,1190,1190,1190,1239,1264,1264,1264
50,17,119,2,3,Madison County,Illinois,258941,258952,259107,260552,261505,263197,264350,798,3367,3375,3375,3270,627,2634,2841,2790,2752,28,109,105,103,102,-70,312,66,754,507,26,291,248,250,26,5779,5779,5779,5760,5742,5742,5742
50,17,121,2,3,Marion County,Illinois,41691,41691,41707,41474,41083,40858,40567,124,556,493,513,525,120,534,513,531,575,1,4,4,4,4,7,-250,-370,-204,-247,4,-9,-5,-7,2,969,969,969,969,969,969,969
50,17,123,2,3,Marshall County,Illinois,13180,13156,13149,12981,13022,13039,13198,40,131,122,141,159,38,174,176,170,165,0,2,2,2,2,-8,-125,95,46,165,-1,-2,-2,-2,-2,277,277,277,277,277,277,277
50,17,125,2,3,Mason County,Illinois,16038,16037,16015,16014,15990,15900,15941,35,185,178,176,190,49,200,200,198,199,1,0,0,0,0,-9,18,0,-65,48,0,-4,-2,-3,2,219,219,219,219,219,219,219
50,17,127,2,3,Massac County,Illinois,15161,15161,15125,15048,15176,15165,15283,28,198,189,207,213,48,231,191,223,253,0,0,0,0,0,-17,-39,134,8,156,1,-5,-4,-3,2,334,334,334,334,334,334,334
50,17,129,2,3,Menard County,Illinois,12486,12486,12516,12584,12596,12650,12703,37,155,120,125,129,37,120,137,126,116,3,4,4,4,4,27,34,27,53,35,0,-5,-2,-2,1,182,182,182,182,182,182,182
50,17,131,2,3,Mercer County,Illinois,16957,16957,16963,16953,17012,16930,16973,38,201,194,177,193,51,194,149,161,193,1,3,3,3,3,16,-15,14,-99,39,2,-5,-3,-2,1,213,213,213,213,213,213,213
50,17,133,2,3,Monroe County,Illinois,27619,27619,27770,28319,29062,29728,30491,91,362,330,335,334,52,246,231,252,266,1,7,7,6,6,113,431,642,583,689,-2,-5,-5,-6,0,384,384,384,384,384,384,384
50,17,135,2,3,Montgomery County,Illinois,30652,30652,30653,30529,30577,30396,30392,87,354,316,329,354,70,392,345,380,411,1,2,2,2,2,-17,-112,55,-152,46,0,24,20,20,5,2559,2559,2559,2559,2559,2559,2559
50,17,137,2,3,Morgan County,Illinois,36616,36616,36609,36373,36111,36051,36053,113,424,431,426,405,104,389,436,428,408,2,21,21,21,21,-21,-284,-275,-73,-18,3,-8,-3,-6,2,3370,3370,3370,3408,3299,3299,3299
50,17,139,2,3,Moultrie County,Illinois,14287,14287,14340,14362,14370,14410,14403,47,204,187,174,168,44,185,198,194,183,0,3,3,3,3,50,7,21,59,3,0,-7,-5,-2,2,469,469,469,469,469,469,469
50,17,141,2,3,Ogle County,Illinois,51032,51032,51171,51746,52212,52994,53686,146,604,543,582,640,108,452,479,497,507,26,122,120,117,117,72,316,294,590,430,3,-15,-12,-10,12,614,614,614,614,614,614,614
50,17,143,2,3,Peoria County,Illinois,183433,183433,183207,182308,182642,182139,182418,650,2617,2624,2619,2663,400,1775,1749,1810,1920,64,293,292,283,281,-532,-2004,-811,-1569,-749,-8,-30,-22,-26,4,6880,6880,6880,7066,7162,7162,7162
50,17,145,2,3,Perry County,Illinois,23094,23094,23065,23058,22801,22735,22733,65,221,250,264,275,59,254,276,296,325,0,6,6,6,6,-36,26,-236,-36,39,1,-6,-1,-4,3,2443,2443,2443,2504,2464,2464,2464
50,17,147,2,3,Piatt County,Illinois,16365,16369,16373,16342,16258,16405,16483,47,186,136,154,181,33,144,154,157,160,2,4,4,4,4,-13,-73,-66,148,53,1,-4,-4,-2,0,192,192,192,192,192,192,192
50,17,149,2,3,Pike County,Illinois,17384,17379,17344,17231,17081,16996,17086,47,186,187,185,184,57,215,217,235,270,1,7,8,7,7,-27,-87,-126,-39,165,1,-4,-2,-3,4,722,722,722,716,709,709,709
50,17,151,2,3,Pope County,Illinois,4413,4413,4423,4347,4339,4326,4311,5,30,37,33,22,20,45,48,50,41,0,0,0,0,0,26,-60,5,5,3,-1,-1,-2,-1,1,287,287,287,287,337,337,337
50,17,153,2,3,Pulaski County,Illinois,7348,7348,7322,7218,7189,7052,6987,25,103,96,96,107,28,102,94,90,92,0,0,0,0,0,-22,-103,-29,-141,-81,-1,-2,-2,-2,1,291,291,291,291,291,291,291
50,17,155,2,3,Putnam County,Illinois,6086,6086,6090,6079,6110,6126,6111,17,60,62,69,68,7,58,54,53,48,0,2,2,2,2,-6,-13,22,-1,-37,0,-2,-1,-1,0,11,11,11,11,11,11,11
50,17,157,2,3,Randolph County,Illinois,33893,33893,33915,33982,33299,33288,33360,98,365,381,399,417,87,396,414,398,382,0,5,5,5,5,9,104,-652,-13,31,2,-11,-3,-4,1,4115,4115,4115,4271,3754,3754,3754
50,17,159,2,3,Richland County,Illinois,16149,16149,16118,16003,16069,15914,15859,36,210,165,185,216,43,182,188,207,207,0,0,1,1,0,-24,-141,91,-132,-64,0,-2,-3,-2,0,150,150,150,150,150,150,150
50,17,161,2,3,Rock Island County,Illinois,149374,149388,149121,148792,148462,147812,147771,449,1973,1897,1957,2070,373,1520,1497,1541,1545,74,310,301,291,292,-416,-1060,-1020,-1334,-857,-1,-32,-11,-23,-1,4645,4645,4645,4695,4668,4668,4668
50,17,163,2,3,St. Clair County,Illinois,256082,256067,256192,256097,257444,258485,259132,960,3751,3791,3689,3700,608,2541,2597,2652,2807,116,104,164,145,129,-356,-1497,-90,-224,-396,13,88,79,83,21,4869,4869,4869,4913,4978,4998,4998
50,17,165,2,3,Saline County,Illinois,26733,26733,26647,26333,26252,26135,26245,67,269,313,321,370,104,446,396,434,449,1,10,10,9,9,-50,-142,-5,-10,181,0,-5,-3,-3,-1,1183,1183,1183,1183,1183,1183,1183
50,17,167,2,3,Sangamon County,Illinois,188951,188954,189060,190286,191530,191928,192042,640,2667,2426,2460,2533,411,1880,1805,1803,1853,30,112,115,112,111,-165,-224,51,-374,-681,12,551,457,3,4,3334,3334,3334,3261,3351,3351,3351
50,17,169,2,3,Schuyler County,Illinois,7189,7189,7187,7045,7001,6994,7002,21,78,70,59,64,20,91,98,97,107,0,1,2,2,2,-3,-129,-17,31,49,0,-1,-1,-2,0,105,105,105,105,105,105,105
50,17,171,2,3,Scott County,Illinois,5537,5537,5549,5532,5505,5488,5430,17,69,52,54,64,20,61,58,61,69,0,-1,-1,-1,-1,16,-23,-18,-9,-52,-1,-1,-2,0,0,56,56,56,56,56,56,56
50,17,173,2,3,Shelby County,Illinois,22893,22893,22830,22665,22580,22509,22437,57,223,216,230,240,55,233,281,250,240,0,1,1,1,1,-63,-149,-18,-48,-73,-2,-7,-3,-4,0,293,293,293,293,293,293,293
50,17,175,2,3,Stark County,Illinois,6332,6332,6318,6316,6255,6199,6145,14,84,63,60,56,22,98,90,86,94,0,0,0,0,0,-6,15,-33,-29,-16,0,-3,-1,-1,0,117,117,117,117,117,117,117
50,17,177,2,3,Stephenson County,Illinois,48979,48979,48909,48542,48202,48237,48147,142,618,582,588,550,121,558,523,554,578,13,70,66,64,64,-104,-491,-461,-56,-130,0,-6,-4,-7,4,820,820,820,820,820,820,820
50,17,179,2,3,Tazewell County,Illinois,128485,128485,128485,128248,128404,128359,129132,357,1618,1532,1596,1622,295,1258,1303,1343,1325,4,52,53,52,52,-75,-624,-112,-332,420,9,-25,-14,-18,4,3302,3302,3302,3172,3202,3202,3202
50,17,181,2,3,Union County,Illinois,18293,18293,18256,18146,18179,18234,18191,45,202,222,207,193,59,262,282,278,279,2,20,20,19,19,-26,-64,75,111,21,1,-6,-2,-4,3,915,915,915,915,915,915,915
50,17,183,2,3,Vermilion County,Illinois,83919,83924,83826,83576,83254,82884,82786,290,1175,1089,1098,1127,223,959,971,1003,1025,9,56,56,56,56,-174,-509,-488,-509,-256,0,-13,-8,-12,0,3109,3109,3109,3109,3109,3109,3109
50,17,185,2,3,Wabash County,Illinois,12937,12937,12900,12807,12715,12688,12606,25,134,149,138,144,41,125,154,156,127,0,1,1,1,1,-21,-99,-85,-7,-100,0,-4,-3,-3,0,177,177,177,177,177,177,177
50,17,187,2,3,Warren County,Illinois,18735,18735,18689,18504,18394,18252,17796,49,201,199,206,196,46,214,193,195,195,1,9,10,9,9,-49,-179,-123,-159,-462,-1,-2,-3,-3,-4,1223,1223,1223,1241,1237,1237,1237
50,17,189,2,3,Washington County,Illinois,15148,15148,15172,15236,15155,15165,15124,47,172,185,154,143,30,167,169,168,179,0,2,2,2,2,8,61,-94,24,-8,-1,-4,-5,-2,1,262,262,262,262,262,262,262
50,17,191,2,3,Wayne County,Illinois,17151,17151,17128,17070,17039,16955,16903,47,194,203,229,255,42,200,179,207,233,0,1,1,1,1,-27,-48,-53,-104,-76,-1,-5,-3,-3,1,207,207,207,207,207,207,207
50,17,193,2,3,White County,Illinois,15371,15371,15343,15356,15231,15121,15239,32,157,177,164,169,58,226,236,231,217,0,1,1,1,1,-2,87,-66,-41,165,0,-6,-1,-3,0,427,427,427,427,427,427,427
50,17,195,2,3,Whiteside County,Illinois,60653,60651,60656,60636,60349,59972,60031,187,777,726,759,746,149,650,596,637,627,10,48,47,47,47,-43,-180,-457,-537,-110,0,-15,-7,-9,3,1254,1254,1254,1254,1254,1254,1254
50,17,197,2,3,Will County,Illinois,502266,502266,508336,532298,557504,585482,613849,2097,8374,8790,8911,8888,724,3099,3147,3241,3345,358,1291,1263,1220,1221,4440,18288,19209,22122,21711,-101,-892,-909,-1034,-108,9661,9661,9661,9861,8630,8630,8630
50,17,199,2,3,Williamson County,Illinois,61296,61296,61241,61799,62151,62453,63094,152,725,701,729,783,173,745,717,696,726,2,16,17,16,16,-41,570,360,263,572,5,-8,-9,-10,-4,1653,1653,1653,1776,1847,1847,1847
50,17,201,2,3,Winnebago County,Illinois,278418,278418,279005,280364,282043,284709,286788,1020,3879,3983,3973,3987,547,2505,2526,2553,2661,241,920,887,868,868,-152,-873,-637,421,-144,25,-62,-28,-43,29,5074,5074,5074,5153,5130,5130,5130
50,17,203,2,3,Woodford County,Illinois,35469,35469,35509,35698,35998,36385,36967,99,443,433,403,411,60,347,370,356,347,1,9,9,9,9,-2,92,231,335,506,2,-8,-3,-4,3,1098,1098,1098,1113,1133,1133,1133
40,18,0,2,3,Indiana,Indiana,6080485,6080517,6091945,6127732,6158327,6199571,6237569,21290,87363,84676,85200,86692,13020,55820,55804,55663,56630,2852,11384,11132,10858,10841,212,-6957,-9656,665,-3082,94,-183,247,184,177,178154,178154,178154,178932,179555,179093,178630
50,18,1,2,3,Adams County,Indiana,33625,33625,33622,33551,33540,33743,33815,144,590,585,612,619,65,346,285,297,304,1,10,10,9,9,-82,-321,-317,-117,-250,-1,-4,-4,-4,-2,427,427,427,429,445,452,452
50,18,3,2,3,Allen County,Indiana,331849,331849,332741,335159,337580,340396,342168,1279,5303,5299,5195,5229,653,2577,2692,2730,2752,224,866,849,825,823,6,-1096,-1005,-425,-1544,36,-78,-30,-49,16,5580,5580,5580,5614,5648,5699,5727
50,18,5,2,3,Bartholomew County,Indiana,71435,71435,71707,72026,71854,72337,72987,242,996,981,957,1020,159,619,651,633,641,56,250,246,238,239,128,-293,-738,-67,23,5,-15,-10,-12,9,900,900,900,889,885,890,890
50,18,7,2,3,Benton County,Indiana,9421,9421,9386,9336,9270,9236,9139,24,131,85,114,128,30,96,88,91,84,0,0,1,1,0,-28,-81,-62,-57,-139,-1,-4,-2,-1,-2,203,203,203,203,203,203,203
50,18,9,2,3,Blackford County,Indiana,14048,14048,14015,13857,13870,13896,13841,36,163,166,153,153,39,148,138,127,126,0,-1,-1,-1,-1,-30,-168,-10,3,-81,0,-4,-4,-2,0,183,183,183,183,181,191,191
50,18,11,2,3,Boone County,Indiana,46107,46107,46395,47135,48468,49550,50847,131,648,618,641,670,122,417,427,417,439,5,19,19,19,19,279,498,1126,848,1049,-5,-8,-3,-9,-2,829,829,829,829,829,829,829
50,18,13,2,3,Brown County,Indiana,14957,14957,15003,15144,15267,15305,15228,34,155,148,143,139,43,108,153,139,139,2,6,8,8,6,55,91,123,29,-86,-2,-3,-3,-3,3,139,139,139,139,139,139,139
50,18,15,2,3,Carroll County,Indiana,20165,20165,20168,20317,20340,20565,20331,46,229,216,240,236,50,148,160,162,182,2,23,22,22,22,4,51,-50,128,-310,1,-6,-5,-3,0,212,212,212,212,212,212,212
50,18,17,2,3,Cass County,Indiana,40930,40930,40979,41009,40516,40480,40417,144,580,568,541,519,91,437,452,440,444,22,103,99,96,96,-29,-203,-699,-228,-233,3,-13,-9,-5,-1,1162,1162,1162,1127,1081,1083,1083
50,18,19,2,3,Clark County,Indiana,96472,96472,96800,97225,97988,99488,100706,354,1288,1282,1277,1312,220,949,1012,1002,1032,18,106,98,97,97,169,9,418,1144,832,7,-29,-23,-16,9,1578,1578,1578,1513,1546,1577,1578
50,18,21,2,3,Clay County,Indiana,26556,26567,26571,26619,26559,26848,27210,71,333,350,372,376,66,314,305,313,321,2,12,12,12,12,-3,26,-115,222,296,0,-9,-2,-4,-1,314,314,314,313,318,312,312
50,18,23,2,3,Clinton County,Indiana,33866,33866,33977,34102,34080,34043,34148,135,542,492,501,508,94,368,309,302,331,45,179,177,173,173,22,-217,-377,-403,-244,3,-11,-5,-6,-1,854,854,854,947,958,949,949
50,18,25,2,3,Crawford County,Indiana,10743,10743,10800,10944,11076,11138,11167,38,142,133,129,132,22,106,118,104,97,0,-1,-1,-1,-1,42,111,120,39,-6,-1,-2,-2,-1,1,101,101,101,99,95,101,101
50,18,27,2,3,Daviess County,Indiana,29820,29820,29830,29707,29817,30055,30245,115,490,447,473,489,56,361,279,305,307,13,50,49,48,48,-62,-297,-103,26,-42,0,-5,-4,-4,2,544,544,544,544,516,502,502
50,18,29,2,3,Dearborn County,Indiana,46109,46130,46353,46908,47309,48020,48583,160,599,530,530,527,77,351,337,358,382,3,12,12,12,12,136,308,203,533,404,1,-13,-7,-6,2,513,513,513,513,513,513,513
50,18,31,2,3,Decatur County,Indiana,24555,24555,24572,24509,24656,24764,24970,96,376,362,374,381,57,220,199,212,249,6,35,34,33,33,-29,-252,-47,-82,38,1,-2,-3,-5,3,295,295,295,295,295,295,295
50,18,33,2,3,DeKalb County,Indiana,40285,40285,40404,40467,40740,41140,41524,133,565,614,588,585,80,326,325,322,348,2,18,19,18,18,61,-184,-29,122,126,3,-10,-6,-6,3,454,454,454,446,459,457,457
50,18,35,2,3,Delaware County,Indiana,118769,118769,118670,119608,118924,118431,117774,338,1407,1313,1302,1341,289,1172,1146,1210,1297,39,156,148,147,147,-194,570,-983,-713,-854,7,-23,-16,-19,6,6933,6933,6933,7650,7858,8006,8006
50,18,37,2,3,Dubois County,Indiana,39674,39674,39703,39941,40030,40350,40771,136,528,525,562,586,77,354,351,355,346,7,65,61,59,59,-38,13,-142,59,121,1,-14,-4,-5,1,779,779,779,779,779,779,779
50,18,39,2,3,Elkhart County,Indiana,182791,182791,183542,185477,185900,188983,191768,823,3280,2966,3014,3089,348,1389,1524,1491,1470,257,994,973,946,948,-4,-906,-1975,642,195,23,-44,-17,-28,23,2782,2782,2782,2763,2742,2809,2800
50,18,41,2,3,Fayette County,Indiana,25588,25588,25550,25328,25138,25026,24934,89,334,291,309,314,52,305,314,312,328,0,1,2,2,1,-75,-247,-168,-107,-79,0,-5,-1,-4,0,500,500,500,516,518,503,503
50,18,43,2,3,Floyd County,Indiana,70823,70823,70897,71413,71454,71346,71543,214,868,861,848,826,161,694,686,697,740,5,17,17,16,17,12,341,-144,-264,84,4,-16,-7,-11,10,1039,1039,1039,1004,1057,1062,1065
50,18,45,2,3,Fountain County,Indiana,17954,17954,17927,17747,17822,17732,17671,50,207,239,210,210,49,225,180,175,171,0,9,9,9,9,-28,-169,9,-131,-109,0,-2,-2,-3,0,184,184,184,185,181,182,182
50,18,47,2,3,Franklin County,Indiana,22151,22151,22229,22330,22547,22799,22852,84,252,253,253,226,46,157,165,199,201,0,1,1,1,1,38,11,130,201,25,2,-6,-2,-4,2,360,360,360,360,360,360,360
50,18,49,2,3,Fulton County,Indiana,20511,20511,20560,20635,20645,20529,20581,65,263,242,233,224,43,223,214,205,217,2,25,24,24,24,24,16,-39,-165,19,1,-6,-3,-3,2,153,153,153,153,153,153,153
50,18,51,2,3,Gibson County,Indiana,32500,32500,32551,32682,32673,33017,33286,79,405,370,385,414,67,356,326,297,305,3,15,15,14,15,37,76,-60,248,143,-1,-9,-8,-6,2,683,683,683,683,683,683,683
50,18,53,2,3,Grant County,Indiana,73403,73403,73277,72938,72390,72111,71543,233,880,875,874,849,193,839,791,844,871,5,28,27,27,27,-172,-393,-649,-324,-570,1,-15,-10,-12,-3,4515,4515,4515,4699,4787,4925,4925
50,18,55,2,3,Greene County,Indiana,33157,33157,33221,33217,33147,33349,33500,97,402,410,422,436,83,343,415,382,375,1,4,4,4,4,49,-55,-61,164,82,0,-12,-8,-6,4,546,546,546,546,546,546,546
50,18,57,2,3,Hamilton County,Indiana,182740,182740,185402,196801,208628,220864,231760,755,3248,3284,3438,3529,202,1007,1012,971,988,88,323,316,311,310,2071,7680,8244,8366,8073,-50,1155,995,1092,-28,1617,1617,1617,1615,1612,1642,1642
50,18,59,2,3,Hancock County,Indiana,55391,55391,55660,56711,58273,59617,60915,193,703,696,736,777,113,449,426,441,448,1,6,6,6,6,190,801,1292,1055,961,-2,-10,-6,-12,2,458,458,458,458,458,458,458
50,18,61,2,3,Harrison County,Indiana,34325,34325,34509,34830,35268,35733,36376,112,428,440,433,458,60,294,306,307,323,6,17,17,17,17,126,180,292,327,489,0,-10,-5,-5,2,360,360,360,374,370,370,370
50,18,63,2,3,Hendricks County,Indiana,104093,104093,105418,109885,114959,118880,123476,332,1504,1499,1450,1441,135,718,695,707,764,27,79,79,76,77,1132,3603,4210,3123,3866,-31,-1,-19,-21,-24,3218,3218,3218,3212,3428,3428,3552
50,18,65,2,3,Henry County,Indiana,48508,48508,48469,48363,48076,47784,47809,137,597,519,554,592,127,584,571,535,536,1,4,4,4,4,-49,-111,-232,-308,-37,-1,-12,-7,-7,2,692,692,692,691,690,690,690
